employer,job title,base salary,city,county,state,submit date,start date,case status,countyID
google inc,engineer,115000,Mountain View,Santa Clara County,CA,04/12/2013,05/13/2013,certified,Santa Clara1
facebook inc,engineer,115000,Menlo Park,San Mateo County,CA,04/15/2013,05/20/2013,certified,San Mateo1
luminescent technologies inc,engineer,115000,Palo Alto,Santa Clara County,CA,04/18/2013,09/30/2013,certified,Santa Clara1
vidyo inc,engineer,115000,Hackensack,Bergen County,NJ,04/24/2013,04/30/2013,certified,Bergen1
arris solutions inc,engineer,115000,Sunnyvale,Santa Clara County,CA,04/26/2013,05/01/2013,certified,Santa Clara1
intuit inc,engineer,115000,Mountain View,Santa Clara County,CA,05/08/2013,05/13/2013,certified,Santa Clara1
facebook inc,engineer,115000,Menlo Park,San Mateo County,CA,05/14/2013,05/27/2013,denied,San Mateo1
okta inc,engineer,115000,San Francisco,San Francisco County,CA,05/10/2013,05/10/2013,certified,San Francisco1
apple inc,engineer,115000,Cupertino,Santa Clara County,CA,05/10/2013,05/17/2013,certified,Santa Clara1
facebook inc,engineer,115000,Menlo Park,San Mateo County,CA,05/16/2013,05/27/2013,certified,San Mateo1
switchfly inc,engineer,115000,San Francisco,San Francisco County,CA,05/28/2013,06/10/2013,withdrawn,San Francisco1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,05/22/2013,06/10/2013,certified,Santa Clara1
evernote corporation,engineer,115000,Redwood City,San Mateo County,CA,05/23/2013,10/01/2013,certified,San Mateo1
twitter inc,engineer,115000,San Francisco,San Francisco County,CA,05/24/2013,06/10/2013,certified,San Francisco1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,05/24/2013,06/24/2013,certified,Santa Clara1
keste llc,engineer,115000,Rosemont,Cook County,IL,05/28/2013,05/28/2013,certified,Cook2
switchfly inc,engineer,115000,San Francisco,San Francisco County,CA,05/28/2013,06/10/2013,certified,San Francisco1
calsoft labs inc,engineer,115000,San Diego,San Diego County,CA,05/29/2013,06/05/2013,certified,San Diego1
brightcove inc,engineer,115000,San Francisco,San Francisco County,CA,05/29/2013,06/10/2013,certified,San Francisco1
facebook inc,engineer,115000,Menlo Park,San Mateo County,CA,05/30/2013,06/17/2013,certified,San Mateo1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,06/05/2013,07/01/2013,certified,Santa Clara1
calsoft labs inc,engineer,115000,San Diego,San Diego County,CA,06/05/2013,06/06/2013,certified,San Diego1
brocade communications systems inc,engineer,115000,San Jose,Santa Clara County,CA,06/06/2013,06/13/2013,certified,Santa Clara1
twitter inc,engineer,115000,San Francisco,San Francisco County,CA,06/17/2013,07/01/2013,certified,San Francisco1
storm8 inc,engineer,115000,Redwood City,San Mateo County,CA,06/18/2013,07/01/2013,certified,San Mateo1
trinus corporation,engineer,115000,Orlando,Orange County,FL,06/18/2013,06/18/2013,certified,Orange2
google inc,engineer,115000,Mountain View,Santa Clara County,CA,06/25/2013,07/29/2013,certified,Santa Clara1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,06/28/2013,08/12/2013,certified,Santa Clara1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,07/03/2013,08/05/2013,certified,Santa Clara1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,07/05/2013,08/19/2013,withdrawn,Santa Clara1
@business inc,engineer,115000,Rosemead,Los Angeles County,CA,07/08/2013,07/08/2013,certified,Los Angeles1
linkedin corporation,engineer,115000,Mountain View,Santa Clara County,CA,07/10/2013,07/19/2013,certified,Santa Clara1
palo alto networks inc,engineer,115000,Santa Clara,Santa Clara County,CA,07/11/2013,12/06/2013,certified,Santa Clara1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,07/11/2013,07/22/2013,certified,Santa Clara1
prokarma inc,engineer,115000,Omaha,Douglas County,NE,07/15/2013,07/29/2013,denied,Douglas7
tokbox inc,engineer,115000,San Francisco,San Francisco County,CA,07/16/2013,08/05/2013,certified,San Francisco1
brocade communications systems inc,engineer,115000,San Jose,Santa Clara County,CA,07/23/2013,07/29/2013,certified,Santa Clara1
kpi partners inc,engineer,115000,San Diego,San Diego County,CA,07/29/2013,07/29/2013,certified,San Diego1
google inc,engineer,115000,Mountain View,Santa Clara County,CA,08/08/2013,09/16/2013,certified,Santa Clara1
tellapart inc,engineer,115000,Burlingame,San Mateo County,CA,08/15/2013,08/26/2013,certified,San Mateo1
foursquare labs inc,engineer,115000,New York,New York County,NY,08/20/2013,08/26/2013,certified,New York2
new york ehealth collaborative,engineer,115000,New York,New York County,NY,08/21/2013,09/15/2013,certified,New York2
google inc,engineer,115000,Mountain View,Santa Clara County,CA,08/21/2013,09/16/2013,certified,Santa Clara1
tavant technologies inc,engineer,115000,Santa Clara,Santa Clara County,CA,08/21/2013,08/21/2013,certified,Santa Clara1
google inc,engineer,115000,Kirkland,King County,WA,08/21/2013,09/16/2013,certified,King2
infusiondev llc,engineer,115000,New York,New York County,NY,08/26/2013,09/23/2013,certified,New York2
google inc,engineer,115000,New York,New York County,NY,08/29/2013,10/07/2013,certified,New York2
twitter inc,engineer,115000,Seattle,King County,WA,09/10/2013,09/23/2013,withdrawn,King2
birst inc,engineer,115000,San Francisco,San Francisco County,CA,09/06/2013,09/12/2013,certified,San Francisco1
general electric company - ge global research cent,engineer,115000,San Ramon,Contra Costa County,CA,09/11/2013,10/07/2013,certified,Contra Costa1
kla-tencor corporation,engineer,115000,Milpitas,Santa Clara County,CA,09/11/2013,09/23/2013,certified,Santa Clara1
facebook inc,engineer,115000,New York,New York County,NY,09/10/2013,10/01/2013,certified,New York2
google inc,engineer,115000,Mountain View,Santa Clara County,CA,09/11/2013,09/23/2013,certified,Santa Clara1
disqus inc,engineer,115000,San Francisco,San Francisco County,CA,09/18/2013,10/07/2013,certified,San Francisco1
mental canvas llc,engineer,115000,New York,New York County,NY,09/19/2013,10/07/2013,certified,New York2
google inc,engineer,115000,Mountain View,Santa Clara County,CA,09/19/2013,10/21/2013,certified,Santa Clara1
idea solutions inc,engineer,115000,Milpitas,Santa Clara County,CA,09/17/2013,03/14/2014,certified,Santa Clara1
brocade communications systems inc,engineer,115000,San Jose,Santa Clara County,CA,05/01/2013,10/17/2013,certified,Santa Clara1
google inc,engineer,115250,Kirkland Complex,Chautauqua County,NY,10/25/2013,11/07/2013,certified,Chautauqua2
google inc,engineer,115250,Mountain View,Santa Clara County,CA,04/24/2013,08/09/2013,certified,Santa Clara1
intel corporation,engineer,115315,Bellevue,King County,WA,04/11/2013,04/19/2013,certified,King2
yash & lujan consulting inc,engineer,115440,Richardson,Dallas County,TX,06/11/2013,10/01/2013,certified,Dallas5
intermountain healthcare,engineer,115523,Murray,Salt Lake County,UT,02/25/2013,07/30/2013,certified,Salt Lake1
paypal inc,engineer,115534,San Jose,Santa Clara County,CA,03/05/2013,03/18/2013,certified,Santa Clara1
paypal inc,engineer,115534,San Jose,Santa Clara County,CA,03/07/2013,03/25/2013,certified,Santa Clara1
microsoft corporation,engineer,115657,Bellevue,King County,WA,03/08/2013,09/07/2013,certified,King2
klout inc,engineer,115939,San Francisco,San Francisco County,CA,03/26/2013,09/25/2013,certified,San Francisco1
palantir technologies inc,engineer,116000,Palo Alto,Santa Clara County,CA,06/07/2013,06/15/2013,certified,Santa Clara1
arista networks inc,engineer,116000,Santa Clara,Santa Clara County,CA,09/10/2013,09/16/2013,certified,Santa Clara1
sparity inc,engineer,116000,Norcross,Gwinnett County,GA,09/16/2013,01/13/2014,certified,Gwinnett1
facebook inc,engineer,116036,Menlo Park,San Mateo County,CA,08/09/2013,01/25/2014,certified,San Mateo1
facebook inc,engineer,116036,Menlo Park,San Mateo County,CA,08/20/2013,01/15/2014,certified,San Mateo1
microsoft corporation,engineer,116064,Bellevue,King County,WA,08/26/2013,11/30/2013,certified,King2
yapstone inc,engineer,116126,Walnut Creek,Contra Costa County,CA,11/06/2013,11/11/2013,certified,Contra Costa1
double down interactive llc,engineer,116272,Seattle,King County,WA,11/14/2013,12/02/2013,certified,King2
expedia inc,engineer,116272,Bellevue,King County,WA,09/12/2013,12/28/2013,certified,King2
motorola mobility llc,engineer,116277,Sunnyvale,Santa Clara County,CA,06/01/2013,09/14/2013,certified,Santa Clara1
google inc,engineer,116400,Mountain View,Santa Clara County,CA,05/14/2013,09/01/2013,certified,Santa Clara1
google inc,engineer,116400,Mountain View,Santa Clara County,CA,06/18/2013,10/01/2013,certified,Santa Clara1
facebook inc,engineer,116480,Menlo Park,San Mateo County,CA,04/26/2013,09/02/2013,certified,San Mateo1
varian medical systems inc,engineer,116599,Palo Alto,Santa Clara County,CA,02/06/2013,08/03/2013,certified,Santa Clara1
serene corporation,engineer,116605,Santa Clara,Santa Clara County,CA,10/24/2013,10/29/2013,certified,Santa Clara1
machine zone inc,engineer,116605,Palo Alto,Santa Clara County,CA,11/27/2013,12/03/2013,certified,Santa Clara1
novellus systems inc a wholly-owned subsidiary,engineer,116605,San Jose,Santa Clara County,CA,07/29/2013,01/10/2014,certified,Santa Clara1
nest labs inc,engineer,116606,Palo Alto,Santa Clara County,CA,08/20/2013,09/09/2013,certified,Santa Clara1
mitratech holdings inc,engineer,116699,Austin,Travis County,TX,02/27/2013,02/27/2013,certified,Travis1
istream solutions inc,engineer,116709,McLean,Fairfax County,VA,07/02/2013,07/08/2013,certified,Fairfax1
cisco systems inc,engineer,116813,Richardson,Dallas County,TX,02/21/2013,08/16/2013,certified,Dallas5
niksun inc,engineer,116852,Princeton,Mercer County,NJ,01/17/2013,03/11/2013,withdrawn,Mercer4
niksun inc,engineer,116852,Princeton,Mercer County,NJ,01/18/2013,03/11/2013,certified,Mercer4
fuzebox software corporation,engineer,117000,San Francisco,San Francisco County,CA,11/05/2013,11/05/2013,withdrawn,San Francisco1
itech us inc,engineer,117000,San Jose,Santa Clara County,CA,12/06/2013,12/31/2013,certified,Santa Clara1
brocade communications systems inc,engineer,117000,San Jose,Santa Clara County,CA,12/19/2013,01/06/2014,certified,Santa Clara1
facebook inc,engineer,117000,Menlo Park,San Mateo County,CA,03/13/2013,04/08/2013,certified,San Mateo1
arista networks inc,engineer,117000,Santa Clara,Santa Clara County,CA,04/01/2013,10/01/2013,certified,Santa Clara1
hitachi consulting corporation,engineer,117000,Wichita,Sedgwick County,KS,04/03/2013,04/03/2013,certified,Sedgwick2
the new york times company,engineer,117000,New York,New York County,NY,06/18/2013,06/24/2013,certified,New York2
kana software inc,engineer,117000,Sunnyvale,Santa Clara County,CA,06/28/2013,12/20/2013,certified,Santa Clara1
google inc,engineer,117000,Mountain View,Santa Clara County,CA,07/29/2013,07/29/2013,certified,Santa Clara1
wisdom infotech ltd,engineer,117000,San Jose,Santa Clara County,CA,07/30/2013,10/23/2013,certified,Santa Clara1
box inc,engineer,117000,Los Altos,Santa Clara County,CA,08/15/2013,10/01/2013,certified,Santa Clara1
neato robotics inc,engineer,117000,Newark,Alameda County,CA,08/23/2013,12/02/2013,certified,Alameda1
data inc,engineer,117120,Montvale,Bergen County,NJ,01/08/2013,01/15/2013,certified,Bergen1
kla-tencor corporation,engineer,117146,Milpitas,Santa Clara County,CA,01/11/2013,05/04/2013,certified,Santa Clara1
lg electronics mobile research usa llc,engineer,117146,San Jose,Santa Clara County,CA,01/30/2013,02/05/2013,certified,Santa Clara1
sookasa inc,engineer,117146,Mountain View,Santa Clara County,CA,03/01/2013,08/27/2013,certified,Santa Clara1
serene corporation,engineer,117146,Santa Clara,Santa Clara County,CA,03/22/2013,09/19/2013,certified,Santa Clara1
linkedin corporation,engineer,117146,Mountain View,Santa Clara County,CA,04/18/2013,04/25/2013,certified,Santa Clara1
serene corporation,engineer,117146,Santa Clara,Santa Clara County,CA,05/16/2013,05/23/2013,certified,Santa Clara1
linkedin corporation,engineer,117146,Mountain View,Santa Clara County,CA,06/04/2013,09/13/2013,certified,Santa Clara1
